level_0,course,haccuracy,latitude,longitude,speed,time,nickname,At,d,v
184,48.03528,12.0,41.35487503757742,2.1121098096073814,0.0,2018-11-08 14:07:06,bell_121_peu,1.0,2.519071239177787,2.519071239177787
185,48.49999,12.0,41.35489661886488,2.1121006302199885,0.0,2018-11-08 14:07:07,bell_121_peu,1.0,4.483944142320507,4.483944142320507
186,23.827307,16.0,41.35493209587613,2.1120750915496203,0.0,2018-11-08 14:07:08,bell_121_peu,2.0,1.9517663358489488,0.9758831679244744
187,329.1575,8.0,41.35494610159969,2.112060996799776,0.0,2018-11-08 14:07:10,bell_121_peu,1.0,3.4532342069608015,3.4532342069608015
188,330.21014,8.0,41.3549721257637,2.1120384198869955,0.0,2018-11-08 14:07:11,bell_121_peu,1.0,4.011602176103112,4.011602176103112
189,330.21014,8.0,41.3550049111518,2.11201836208216,0.0,2018-11-08 14:07:12,bell_121_peu,1.0,4.6303453930275404,4.6303453930275404
190,337.46924,12.0,41.35504170925437,2.111992394817417,0.0,2018-11-08 14:07:13,bell_121_peu,1.0,3.3618061717761982,3.3618061717761982
191,354.06735,6.0,41.355070957462544,2.11198219629838,0.0,2018-11-08 14:07:14,bell_121_peu,1.0,3.883505022034834,3.883505022034834
192,339.73053,12.0,41.35510384361881,2.111966530988575,0.492857,2018-11-08 14:07:15,bell_121_peu,1.0,3.8480107347795487,3.8480107347795487
193,339.73053,16.0,41.355135394934806,2.1119475924601185,0.7025909,2018-11-08 14:07:16,bell_121_peu,1.0,5.817547638264483,5.817547638264483
194,339.73053,12.0,41.35518187756266,2.111915602965548,0.7861246,2018-11-08 14:07:17,bell_121_peu,2.0,1.8003684148250851,0.9001842074125426
195,339.73053,8.0,41.3551967166156,2.1119242320244145,0.0,2018-11-08 14:07:19,bell_121_peu,1.0,2.61087576314505,2.61087576314505
196,89.602356,12.0,41.35521053447461,2.111949522602105,0.0,2018-11-08 14:07:20,bell_121_peu,1.0,2.344511559075802,2.344511559075802
197,62.503006,12.0,41.35522731062529,2.111966537763444,0.0,2018-11-08 14:07:21,bell_121_peu,2.0,1.2588579682663315,0.6294289841331657
198,92.41089,12.0,41.35523178297467,2.111980393300568,0.0,2018-11-08 14:07:23,bell_121_peu,1.0,1.8109494199878289,1.8109494199878289
199,58.25167,8.0,41.35524366361653,2.111995233798305,0.0,2018-11-08 14:07:24,bell_121_peu,1.0,2.291366237412159,2.291366237412159
200,58.25167,8.0,41.35525892361024,2.112013682545125,0.0,2018-11-08 14:07:25,bell_121_peu,1.0,3.4066155852900275,3.4066155852900275
201,55.87537,8.0,41.35528499281159,2.11203512207386,0.0,2018-11-08 14:07:26,bell_121_peu,1.0,4.7108560795037455,4.7108560795037455
202,28.914463,8.0,41.35532314826214,2.1120596515008665,0.0,2018-11-08 14:07:27,bell_121_peu,1.0,3.7390077932646015,3.7390077932646015
203,50.116047,12.0,41.3553524726423,2.1120815732639837,0.5666475,2018-11-08 14:07:28,bell_121_peu,1.0,5.660837177150775,5.660837177150775
204,76.113144,12.0,41.35539779958606,2.112112451155368,0.83157617,2018-11-08 14:07:29,bell_121_peu,1.0,5.9040090518074875,5.9040090518074875
205,66.14805,8.0,41.3554475444032,2.112137183229102,0.9494134,2018-11-08 14:07:30,bell_121_peu,1.0,6.071148327324866,6.071148327324866
206,68.42038,12.0,41.35549921976687,2.112160666813261,1.0067214,2018-11-08 14:07:31,bell_121_peu,1.0,5.279555751232996,5.279555751232996
207,80.23806,8.0,41.35554481116666,2.1121783303367097,1.0394435,2018-11-08 14:07:32,bell_121_peu,1.0,5.056319000454836,5.056319000454836
208,64.865326,12.0,41.3555889879375,2.1121926891979257,1.0691731,2018-11-08 14:07:33,bell_121_peu,1.0,4.325945590668962,4.325945590668962
209,61.93751,12.0,41.355626205673154,2.1122077836263915,1.0852084,2018-11-08 14:07:34,bell_121_peu,1.0,4.329299771636319,4.329299771636319
210,66.7722,12.0,41.35566195846985,2.1122283197860785,1.1089319,2018-11-08 14:07:35,bell_121_peu,1.0,2.9734491248357213,2.9734491248357213
211,85.62311,12.0,41.355684504227,2.112247476227573,1.1270691,2018-11-08 14:07:36,bell_121_peu,1.0,2.703394053547421,2.703394053547421
212,54.553402,12.0,41.35570619213478,2.1122621136533217,1.1482079,2018-11-08 14:07:37,bell_121_peu,1.0,2.1843342512609203,2.1843342512609203
213,66.09123,12.0,41.35572231928779,2.112277056550081,1.1627965,2018-11-08 14:07:38,bell_121_peu,1.0,1.8155988625635262,1.8155988625635262
214,66.09123,12.0,41.3557359401098,2.11228905246736,1.1511974,2018-11-08 14:07:39,bell_121_peu,1.0,1.7361861626976764,1.7361861626976764
215,53.360344,12.0,41.35574760951544,2.112302872939832,1.1325281,2018-11-08 14:07:40,bell_121_peu,2.0,2.051169553155524,1.025584776577762
216,46.428726,12.0,41.3557604773506,2.112320481376562,1.0779846,2018-11-08 14:07:42,bell_121_peu,1.0,2.2069795773114804,2.2069795773114804
217,40.13271,12.0,41.3557747227935,2.1123388933616267,1.0754892,2018-11-08 14:07:43,bell_121_peu,1.0,2.439980253494512,2.439980253494512
218,64.48664,16.0,41.35578494072383,2.112364764049865,1.0846624,2018-11-08 14:07:44,bell_121_peu,1.0,2.735508366541323,2.735508366541323
219,70.51381,16.0,41.35579267536991,2.112395876265174,1.115345,2018-11-08 14:07:45,bell_121_peu,1.0,2.542872578979902,2.542872578979902
220,51.684124,24.0,41.35580241363186,2.112423442140289,1.1536833,2018-11-08 14:07:46,bell_121_peu,1.0,2.5626217360951618,2.5626217360951618
221,75.1042,16.0,41.355805514083706,2.112453865889356,1.1828921,2018-11-08 14:07:47,bell_121_peu,1.0,1.8744137434465544,1.8744137434465544
222,99.94143,12.0,41.3558032096288,2.1124761124684035,1.1825392,2018-11-08 14:07:48,bell_121_peu,1.0,2.883254598770899,2.883254598770899
223,55.062366,16.0,41.35581085900788,2.112509119480368,1.2184472,2018-11-08 14:07:49,bell_121_peu,1.0,3.335053519272656,3.335053519272656
224,55.07801,16.0,41.35581711889808,2.112548196897849,1.2645942,2018-11-08 14:07:50,bell_121_peu,1.0,3.2543794923970224,3.2543794923970224
225,80.854965,8.0,41.35581436886943,2.1125870152345065,1.3123295,2018-11-08 14:07:51,bell_121_peu,1.0,2.834778698092126,2.834778698092126
226,89.00124,16.0,41.35580528025383,2.1126187472114464,1.3366637,2018-11-08 14:07:52,bell_121_peu,1.0,3.225823478039051,3.225823478039051
227,59.80834,16.0,41.355796256649874,2.1126554787414418,1.3648463,2018-11-08 14:07:53,bell_121_peu,1.0,2.3981221389021536,2.3981221389021536
228,52.380657,16.0,41.355788534385496,2.112682305727683,1.3814429,2018-11-08 14:07:54,bell_121_peu,1.0,2.715938094854957,2.715938094854957
229,41.915195,12.0,41.35576976400143,2.1127031266593543,1.3873359,2018-11-08 14:07:55,bell_121_peu,1.0,2.1706462030666414,2.1706462030666414
230,322.3356,12.0,41.35575024957527,2.112702447172761,1.4074665,2018-11-08 14:07:56,bell_121_peu,1.0,1.6916458013447135,1.6916458013447135
231,322.3356,8.0,41.35573532077615,2.112706348706201,0.78450304,2018-11-08 14:07:57,bell_121_peu,1.0,0.5181551569546193,0.5181551569546193
232,309.7714,12.0,41.3557356688406,2.112700158019664,0.80709374,2018-11-08 14:07:58,bell_121_peu,1.0,0.8537323972251835,0.8537323972251835
233,267.28986,12.0,41.35573045331434,2.112692651658055,0.84237605,2018-11-08 14:07:59,bell_121_peu,1.0,0.6596190480212527,0.6596190480212527
234,299.83316,8.0,41.35572759025104,2.112685730137954,0.882564,2018-11-08 14:08:00,bell_121_peu,1.0,0.2771514954571532,0.2771514954571532
235,334.39374,8.0,41.35572970652457,2.1126839759111986,1.1738025,2018-11-08 14:08:01,bell_121_peu,1.0,0.5123913361950857,0.5123913361950857
236,333.13757,8.0,41.355732731106045,2.11268860739371,1.2540766,2018-11-08 14:08:02,bell_121_peu,1.0,0.7746132021233653,0.7746132021233653
237,327.21753,8.0,41.35573911739434,2.11269231476309,1.334681,2018-11-08 14:08:03,bell_121_peu,1.0,1.1594662593881981,1.1594662593881981
238,344.28952,8.0,41.35574366964725,2.112704812620651,1.340468,2018-11-08 14:08:04,bell_121_peu,1.0,0.2163934839594271,0.2163934839594271
239,351.26404,8.0,41.35574553339643,2.112705558717103,1.2913574,2018-11-08 14:08:05,bell_121_peu,1.0,0.28251955186111755,0.28251955186111755
240,306.501,8.0,41.355745639616,2.112702176802744,1.2361037,2018-11-08 14:08:06,bell_121_peu,1.0,1.2101662515343767,1.2101662515343767
241,311.9401,8.0,41.35573653504025,2.112710120354702,1.2131484,2018-11-08 14:08:07,bell_121_peu,1.0,1.1017148378791177,1.1017148378791177
242,11.131974,12.0,41.35574155994343,2.1127214965302765,1.2217419,2018-11-08 14:08:08,bell_121_peu,1.0,1.1482856233239127,1.1482856233239127
243,31.550283,8.0,41.35575075086437,2.112727769246261,1.2041668,2018-11-08 14:08:09,bell_121_peu,1.0,0.9381445830894957,0.9381445830894957
244,22.011965,8.0,41.3557586144772,2.1127318419254983,1.182642,2018-11-08 14:08:10,bell_121_peu,1.0,0.5344619890191089,0.5344619890191089
245,11.10062,8.0,41.35575444122552,2.112728664978414,1.1510875,2018-11-08 14:08:11,bell_121_peu,1.0,0.6401621819088424,0.6401621819088424
246,342.11212,8.0,41.35575571711894,2.1127211859030663,1.1483643,2018-11-08 14:08:12,bell_121_peu,1.0,0.723234102672097,0.723234102672097
247,349.81097,6.0,41.35575740832796,2.1127128188624718,1.1532398,2018-11-08 14:08:13,bell_121_peu,1.0,1.6703770725832188,1.6703770725832188
248,351.59137,6.0,41.35577090319481,2.112704027064933,1.1693066,2018-11-08 14:08:14,bell_121_peu,1.0,2.1334521785428695,2.1334521785428695
249,340.5591,8.0,41.35578665579369,2.112689434367375,1.1718203,2018-11-08 14:08:15,bell_121_peu,1.0,2.34736514907365,2.34736514907365
250,319.99493,6.0,41.3558039953726,2.112673392945287,1.1653552,2018-11-08 14:08:16,bell_121_peu,1.0,3.071802698691841,3.071802698691841
251,352.6079,8.0,41.35582955415146,2.112659426063336,1.1590743,2018-11-08 14:08:17,bell_121_peu,1.0,3.978099394863013,3.978099394863013
252,335.36456,8.0,41.35585930312163,2.112632951364749,1.1722654,2018-11-08 14:08:18,bell_121_peu,1.0,2.874785418917012,2.874785418917012
253,344.57483,8.0,41.355880915955055,2.112614049991248,1.1725001,2018-11-08 14:08:19,bell_121_peu,3.0,0.9249057634025682,0.3083019211341894
254,260.98264,12.0,41.35588149364278,2.112602995407363,0.69691604,2018-11-08 14:08:22,bell_121_peu,1.0,1.8440666383145619,1.8440666383145619
255,318.3063,12.0,41.35589523252484,2.112590621047548,0.8638514,2018-11-08 14:08:23,bell_121_peu,1.0,2.085184700873475,2.085184700873475
256,326.23157,8.0,41.35591242653312,2.11258064949029,1.0195726,2018-11-08 14:08:24,bell_121_peu,1.0,1.952868602989518,1.952868602989518
257,328.23123,8.0,41.35592912788732,2.112573412558962,1.0873406,2018-11-08 14:08:25,bell_121_peu,1.0,2.2417751498628595,2.2417751498628595
258,327.5475,8.0,41.3559486762142,2.112566842678315,1.163804,2018-11-08 14:08:26,bell_121_peu,1.0,1.4232635546201442,1.4232635546201442
259,327.5475,8.0,41.35596142000958,2.112565250436012,1.1044956,2018-11-08 14:08:27,bell_121_peu,1.0,2.2826850408066783,2.2826850408066783
260,325.82047,8.0,41.355981167591466,2.112557778076903,1.0862725,2018-11-08 14:08:28,bell_121_peu,1.0,3.522544512524702,3.522544512524702
261,332.53314,8.0,41.35601140876587,2.11254520763962,1.1437173,2018-11-08 14:08:29,bell_121_peu,1.0,2.709677341352894,2.709677341352894
262,329.8953,8.0,41.35603475075551,2.1125358833539307,1.1912744,2018-11-08 14:08:30,bell_121_peu,1.0,1.4651894177654898,1.4651894177654898
263,329.8953,8.0,41.35604734421516,2.112530718144006,1.1840898,2018-11-08 14:08:31,bell_121_peu,1.0,1.0980466460417995,1.0980466460417995
264,329.8953,16.0,41.35605543272425,2.112523171166647,1.1522175,2018-11-08 14:08:32,bell_121_peu,1.0,1.2100826284372712,1.2100826284372712
265,329.8953,12.0,41.35606093563871,2.1125106632210287,0.0,2018-11-08 14:08:33,bell_121_peu,1.0,1.8467299320773338,1.8467299320773338
266,252.02031,16.0,41.35606229025792,2.112488611118334,0.0,2018-11-08 14:08:34,bell_121_peu,1.0,1.478120235879938,1.478120235879938
267,244.72516,16.0,41.35606610655948,2.1124716471417018,0.0,2018-11-08 14:08:35,bell_121_peu,1.0,2.2679086736041763,2.2679086736041763
268,312.741,12.0,41.356081538284975,2.1124538803789807,0.61155486,2018-11-08 14:08:36,bell_121_peu,1.0,2.102685734285986,2.102685734285986
269,339.79688,12.0,41.35609771420528,2.112440832338748,0.88257945,2018-11-08 14:08:37,bell_121_peu,1.0,2.69404723311707,2.69404723311707
270,8.32298,12.0,41.35612163903369,2.112435740862048,1.0344076,2018-11-08 14:08:38,bell_121_peu,1.0,2.740947967404833,2.740947967404833
271,16.404053,12.0,41.356146215574185,2.112433208537285,1.1291003,2018-11-08 14:08:39,bell_121_peu,1.0,4.4932198543023585,4.4932198543023585
272,8.653214,6.0,41.35618646339316,2.1124284125381,1.181014,2018-11-08 14:08:40,bell_121_peu,1.0,2.526219532270303,2.526219532270303
273,3.2017884,8.0,41.35620917548852,2.112429149889879,1.1746762,2018-11-08 14:08:41,bell_121_peu,1.0,1.4754618203009267,1.4754618203009267
274,3.2017884,8.0,41.35622214804607,2.1124254332037764,0.7072797,2018-11-08 14:08:42,bell_121_peu,1.0,1.8021160820693696,1.8021160820693696
275,348.62775,8.0,41.356238119797645,2.1124217691484164,0.6452642,2018-11-08 14:08:43,bell_121_peu,1.0,1.4766477577551962,1.4766477577551962
276,36.54065,8.0,41.35625094947223,2.112426336391578,0.6907591,2018-11-08 14:08:44,bell_121_peu,1.0,0.7586681571320032,0.7586681571320032
277,92.89356,8.0,41.3562576288282,2.11242819089256,0.83862895,2018-11-08 14:08:45,bell_121_peu,1.0,3.1066404576606117,3.1066404576606117
278,26.56837,6.0,41.356283156327166,2.1124433173678296,1.0198444,2018-11-08 14:08:46,bell_121_peu,1.0,3.2948972061194812,3.2948972061194812
279,8.358762,12.0,41.35631211733538,2.112451669036264,1.3256782,2018-11-08 14:08:47,bell_121_peu,1.0,3.0130911668964284,3.0130911668964284
280,37.18348,12.0,41.35633581047937,2.1124691870132084,1.409827,2018-11-08 14:08:48,bell_121_peu,1.0,2.88228001405772,2.88228001405772
281,72.62758,12.0,41.35635028666242,2.1124978328867527,1.4045355,2018-11-08 14:08:49,bell_121_peu,1.0,2.5667501445711243,2.5667501445711243
282,105.11509,12.0,41.35635389729227,2.1125282069383093,1.3853498,2018-11-08 14:08:50,bell_121_peu,1.0,2.600697514747486,2.600697514747486
283,80.86445,8.0,41.356360076715895,2.112558259042469,1.3729804,2018-11-08 14:08:51,bell_121_peu,1.0,2.916728146065972,2.916728146065972
284,74.472374,8.0,41.35636775923463,2.112591672346515,1.3664154,2018-11-08 14:08:52,bell_121_peu,1.0,2.818777268979656,2.818777268979656
285,29.736584,8.0,41.35638546530751,2.1126158411061087,1.3644744,2018-11-08 14:08:53,bell_121_peu,1.0,2.377176713524029,2.377176713524029
286,28.848665,12.0,41.35640105195608,2.1126353344618813,1.3714824,2018-11-08 14:08:54,bell_121_peu,1.0,2.5064023673940956,2.5064023673940956
287,42.970142,12.0,41.35641355455352,2.112660321187831,1.3884971,2018-11-08 14:08:55,bell_121_peu,1.0,2.7797360557718602,2.7797360557718602
288,71.706406,16.0,41.35642244791647,2.112691446853786,1.3766053,2018-11-08 14:08:56,bell_121_peu,1.0,4.161568000262294,4.161568000262294
289,68.04384,32.0,41.35643498533192,2.112738426319502,1.3967973,2018-11-08 14:08:57,bell_121_peu,1.0,2.8579811127455175,2.8579811127455175
290,58.849747,12.0,41.35644715668322,2.1127685854877933,1.3984748,2018-11-08 14:08:58,bell_121_peu,1.0,3.788080410477923,3.788080410477923
291,60.533955,12.0,41.35646293742311,2.1128088080057785,1.3965514,2018-11-08 14:08:59,bell_121_peu,1.0,2.7447899740297803,2.7447899740297803
292,84.858284,32.0,41.35646827333587,2.1128409162449167,1.3930033,2018-11-08 14:09:00,bell_121_peu,1.0,1.1868663199370344,1.1868663199370344
293,86.64353,12.0,41.35646957868821,2.112855029537637,1.3733103,2018-11-08 14:09:01,bell_121_peu,1.0,1.000466299459565,1.000466299459565
294,86.64353,12.0,41.35647391085539,2.112865535335873,1.3362635,2018-11-08 14:09:02,bell_121_peu,1.0,1.3425264642955774,1.3425264642955774
295,73.830055,8.0,41.356480515055246,2.1128790006993445,1.2958059,2018-11-08 14:09:03,bell_121_peu,1.0,3.9981447685386713,3.9981447685386713
296,66.09756,8.0,41.3565106649218,2.1129051015551727,1.2725881,2018-11-08 14:09:04,bell_121_peu,1.0,5.051299432845275,5.051299432845275
297,89.8142,8.0,41.35654940124557,2.1129367167286537,1.2634238,2018-11-08 14:09:05,bell_121_peu,1.0,5.298575394686945,5.298575394686945
298,68.01599,8.0,41.35659283473373,2.112962829163363,1.2501576,2018-11-08 14:09:06,bell_121_peu,1.0,4.313492798979437,4.313492798979437
299,72.38992,8.0,41.35662771326267,2.112985450733324,1.239801,2018-11-08 14:09:07,bell_121_peu,1.0,3.6957681039668033,3.6957681039668033
300,72.08587,8.0,41.356657539713616,2.113004988515249,1.2365146,2018-11-08 14:09:08,bell_121_peu,1.0,3.410967901577955,3.410967901577955
301,64.00071,8.0,41.356684641951446,2.113024131180617,1.2505583,2018-11-08 14:09:09,bell_121_peu,1.0,2.975806336220942,2.975806336220942
302,69.427,8.0,41.35670732951324,2.1130430417391137,1.2688242,2018-11-08 14:09:10,bell_121_peu,1.0,3.213102659825015,3.213102659825015
303,61.11683,12.0,41.35673310532423,2.113060442446709,1.291597,2018-11-08 14:09:11,bell_121_peu,1.0,1.9909214251554774,1.9909214251554774
304,61.11683,12.0,41.3567488641426,2.113071765864005,1.2740113,2018-11-08 14:09:12,bell_121_peu,1.0,1.660414125608204,1.660414125608204
305,66.56711,6.0,41.356760167589854,2.1130847654089013,1.2543143,2018-11-08 14:09:13,bell_121_peu,1.0,2.2065939127426124,2.2065939127426124
306,60.326977,8.0,41.35677534422574,2.113101798889985,1.249586,2018-11-08 14:09:14,bell_121_peu,1.0,2.0267428648987944,2.0267428648987944
307,62.59457,12.0,41.356789078792616,2.113117762723105,1.234665,2018-11-08 14:09:15,bell_121_peu,1.0,2.08858820581604,2.08858820581604
308,74.97933,12.0,41.3568007112162,2.1131374102581963,1.2143809,2018-11-08 14:09:16,bell_121_peu,2.0,1.2969681056142737,0.6484840528071368
309,74.97933,8.0,41.35680359023256,2.1131524687093157,0.6327945,2018-11-08 14:09:18,bell_121_peu,1.0,3.336468376188562,3.336468376188562
310,58.37219,8.0,41.35681424486573,2.1131898386122354,0.97107255,2018-11-08 14:09:19,bell_121_peu,1.0,2.5174364008562926,2.5174364008562926
311,60.42437,8.0,41.356821094249646,2.113218587118547,1.0586361,2018-11-08 14:09:20,bell_121_peu,1.0,1.6158939492827604,1.6158939492827604
312,60.42437,16.0,41.35682000142635,2.113237892682468,0.9925776,2018-11-08 14:09:21,bell_121_peu,2.0,0.4579027800488809,0.22895139002444045
313,355.2107,12.0,41.35682409241608,2.113238520228593,0.8202211,2018-11-08 14:09:23,bell_121_peu,1.0,1.3169918621685957,1.3169918621685957
314,337.06354,12.0,41.35681225280436,2.113238949348676,0.8457437,2018-11-08 14:09:24,bell_121_peu,1.0,1.8829218822786864,1.8829218822786864
315,339.69,16.0,41.35679534150962,2.1132377938011677,0.8910792,2018-11-08 14:09:25,bell_121_peu,1.0,1.0452032780452942,1.0452032780452942
316,359.9579,16.0,41.35678594553886,2.1132381483526044,0.91110075,2018-11-08 14:09:26,bell_121_peu,1.0,1.2923930230602765,1.2923930230602765
317,352.02914,16.0,41.35677435634992,2.113236972137,0.93331796,2018-11-08 14:09:27,bell_121_peu,1.0,2.11733370736369,2.11733370736369
318,337.5233,16.0,41.35675534848114,2.113235461951261,0.95202345,2018-11-08 14:09:28,bell_121_peu,1.0,6.058446186493109,6.058446186493109
319,9.361837,12.0,41.356701113584734,2.1132285160844733,1.008985,2018-11-08 14:09:29,bell_121_peu,1.0,1.0373683065536654,1.0373683065536654
320,19.199667,8.0,41.356692020104106,2.113225739368622,1.0245855,2018-11-08 14:09:30,bell_121_peu,1.0,1.5692351785152305,1.5692351785152305
321,9.595996,8.0,41.3566785877613,2.1132199730251693,1.034845,2018-11-08 14:09:31,bell_121_peu,1.0,0.46464464258029814,0.46464464258029814
322,14.082203,12.0,41.35667669122347,2.1132150124338835,1.0471373,2018-11-08 14:09:32,bell_121_peu,2.0,0.5463854071602969,0.27319270358014847
323,61.00242,8.0,41.35668123336312,2.113217509830668,1.0318618,2018-11-08 14:09:34,bell_121_peu,1.0,0.32914378047096043,0.32914378047096043
324,54.121624,6.0,41.35668416905446,2.1132170048430883,1.024626,2018-11-08 14:09:35,bell_121_peu,1.0,0.4877763679043014,0.4877763679043014
325,50.05003,6.0,41.35668784375537,2.113213813136472,1.0138519,2018-11-08 14:09:36,bell_121_peu,2.0,0.4600361755233421,0.23001808776167104
326,15.652663,8.0,41.35669178741911,2.1132121470378347,0.9482373,2018-11-08 14:09:38,bell_121_peu,1.0,0.8804193671342904,0.8804193671342904
327,18.601646,8.0,41.35669949825918,2.113214543059164,0.93223995,2018-11-08 14:09:39,bell_121_peu,1.0,0.9994533089934452,0.9994533089934452
328,1.8586609,8.0,41.35670846610992,2.1132153503424265,0.9071283,2018-11-08 14:09:40,bell_121_peu,1.0,1.1687852342455705,1.1687852342455705
329,350.73434,6.0,41.35671896794236,2.11321476122272,0.8760001,2018-11-08 14:09:41,bell_121_peu,1.0,1.4830781589202766,1.4830781589202766
330,343.63727,8.0,41.35673205817997,2.113211354626947,0.85271245,2018-11-08 14:09:42,bell_121_peu,1.0,1.0347377111907103,1.0347377111907103
331,343.63727,8.0,41.35674101404344,2.113207987679393,0.48635173,2018-11-08 14:09:43,bell_121_peu,1.0,1.3026060842911382,1.3026060842911382
332,62.51901,8.0,41.356752648805504,2.113209806864001,0.45239398,2018-11-08 14:09:44,bell_121_peu,1.0,1.5733246414422903,1.5733246414422903
333,23.930506,8.0,41.35676630882816,2.1132147208640286,0.47702852,2018-11-08 14:09:45,bell_121_peu,1.0,1.1211067073066754,1.1211067073066754
334,87.223465,8.0,41.35677453593905,2.113222485553816,0.6493957,2018-11-08 14:09:46,bell_121_peu,1.0,2.3409017004882644,2.3409017004882644
335,59.364918,6.0,41.35679046577887,2.113240822119858,0.87498444,2018-11-08 14:09:47,bell_121_peu,1.0,1.1646101503939066,1.1646101503939066
336,49.703247,6.0,41.35680092566704,2.1132401085981543,0.93766505,2018-11-08 14:09:48,bell_121_peu,1.0,2.1438414138306063,2.1438414138306063
337,45.474102,6.0,41.35681910422791,2.113248666113987,1.1129613,2018-11-08 14:09:49,bell_121_peu,1.0,1.1330481527206593,1.1330481527206593
338,42.59987,6.0,41.35682878648049,2.113244435314248,1.197517,2018-11-08 14:09:50,bell_121_peu,1.0,1.5205755084916388,1.5205755084916388
339,47.20424,8.0,41.35684221348894,2.113247888224123,1.2160084,2018-11-08 14:09:51,bell_121_peu,1.0,1.0241846934020167,1.0241846934020167
340,90.12894,6.0,41.35684808709886,2.1132384359985137,1.2367171,2018-11-08 14:09:52,bell_121_peu,1.0,2.196893878631006,2.196893878631006
341,16.672361,6.0,41.35686672052318,2.113247186381685,1.2267457,2018-11-08 14:09:53,bell_121_peu,1.0,3.2546560789454406,3.2546560789454406
342,337.59055,6.0,41.356895401117846,2.113239401402466,1.2196183,2018-11-08 14:09:54,bell_121_peu,1.0,2.332876294455354,2.332876294455354
343,349.78326,24.0,41.356915670917786,2.11323219021524,1.2369498,2018-11-08 14:09:55,bell_121_peu,1.0,1.8065142966924472,1.8065142966924472
344,335.2365,24.0,41.356929792345376,2.113221488155335,1.2723446,2018-11-08 14:09:56,bell_121_peu,1.0,1.894130114005218,1.894130114005218
345,326.52014,24.0,41.35694254951104,2.113206449448699,1.3208963,2018-11-08 14:09:57,bell_121_peu,1.0,1.7969936714228836,1.7969936714228836
346,338.60873,12.0,41.35695659577056,2.1131958020394506,1.3693842,2018-11-08 14:09:58,bell_121_peu,1.0,1.3345667560332966,1.3345667560332966
347,346.28772,6.0,41.35696832865061,2.113192434660359,1.3845259,2018-11-08 14:09:59,bell_121_peu,1.0,2.5420577390497003,2.5420577390497003
348,340.93887,6.0,41.356990243991376,2.113183764180417,1.4071289,2018-11-08 14:10:00,bell_121_peu,1.0,3.3646310815401184,3.3646310815401184
349,341.557,6.0,41.35701919146212,2.1131720250415693,1.4249753,2018-11-08 14:10:01,bell_121_peu,1.0,2.943522968971428,2.943522968971428
350,339.7663,6.0,41.35704462031673,2.1131622235640592,1.457595,2018-11-08 14:10:02,bell_121_peu,1.0,1.4179912199253533,1.4179912199253533
351,335.33234,6.0,41.3570562334763,2.113155204748224,1.4805951,2018-11-08 14:10:03,bell_121_peu,1.0,1.771477968774493,1.771477968774493
352,333.28967,6.0,41.35707070590892,2.113146332031864,1.4886833,2018-11-08 14:10:04,bell_121_peu,1.0,2.347410592532531,2.347410592532531
353,342.95493,6.0,41.357090711272605,2.113137350403831,1.5456657,2018-11-08 14:10:05,bell_121_peu,1.0,2.637412999294642,2.637412999294642
354,342.94733,6.0,41.35711249576418,2.113124851406988,1.5732093,2018-11-08 14:10:06,bell_121_peu,1.0,1.7116382315773333,1.7116382315773333
355,344.65994,8.0,41.35712687665664,2.1131175375139404,1.5728155,2018-11-08 14:10:07,bell_121_peu,1.0,1.938439749367071,1.938439749367071
356,342.1842,8.0,41.35714307128517,2.11310894091274,1.5652554,2018-11-08 14:10:08,bell_121_peu,1.0,1.238309347810681,1.238309347810681
357,6.050131,6.0,41.35715420144194,2.113108444840324,1.5644689,2018-11-08 14:10:09,bell_121_peu,1.0,1.7237897137294849,1.7237897137294849
358,350.69598,12.0,41.3571692221836,2.113103336513924,1.5697682,2018-11-08 14:10:10,bell_121_peu,1.0,2.150082038295481,2.150082038295481
359,351.68668,6.0,41.35718800442909,2.1130972147840525,1.5726875,2018-11-08 14:10:11,bell_121_peu,1.0,1.580371340296389,1.580371340296389
360,339.7868,8.0,41.35720052672654,2.1130882588078426,1.5737689,2018-11-08 14:10:12,bell_121_peu,1.0,1.121536959415724,1.121536959415724
361,17.61587,8.0,41.35721059687471,2.113087500432575,1.5770122,2018-11-08 14:10:13,bell_121_peu,1.0,1.072425701931392,1.072425701931392
362,13.09098,24.0,41.357220070647024,2.1130850930953367,1.5659752,2018-11-08 14:10:14,bell_121_peu,1.0,2.1697359754922028,2.1697359754922028
363,330.6299,12.0,41.35723606917548,2.113070209871173,1.5511616,2018-11-08 14:10:15,bell_121_peu,1.0,2.294230843687776,2.294230843687776
364,0.5426866,12.0,41.35725669818018,2.1130707168047604,1.5523478,2018-11-08 14:10:16,bell_121_peu,1.0,2.3035927505971485,2.3035927505971485
365,5.3908463,24.0,41.35727678462274,2.1130774729259283,1.5731614,2018-11-08 14:10:17,bell_121_peu,1.0,1.7500938666606995,1.7500938666606995
366,19.864325,12.0,41.35729135588216,2.1130853988853664,1.5746197,2018-11-08 14:10:18,bell_121_peu,1.0,1.1578672119005209,1.1578672119005209
367,91.55534,12.0,41.35729339408152,2.113099003301501,1.5541121,2018-11-08 14:10:19,bell_121_peu,1.0,1.2005172047949972,1.2005172047949972
368,57.2979,8.0,41.3572990249331,2.1131112758866424,1.5186284,2018-11-08 14:10:20,bell_121_peu,1.0,2.385641151698859,2.385641151698859
