level_0,course,haccuracy,latitude,longitude,speed,time,nickname,At,d,v
373,62.243156,9.155746,41.361115762,2.141677111,1.655465,2018-11-08 06:51:02,mon_0002_peu_2,1.0,1.2987800881562561,1.2987800881562561
374,58.028587,8.977353,41.361119386,2.141691905,1.733915,2018-11-08 06:51:03,mon_0002_peu_2,1.0,1.1289738250768635,1.1289738250768635
375,57.957317,8.869852,41.361121967,2.141704988,1.65408,2018-11-08 06:51:04,mon_0002_peu_2,1.0,1.1751614677774898,1.1751614677774898
376,79.6535,8.84794,41.361117281,2.141717609,1.583635,2018-11-08 06:51:05,mon_0002_peu_2,1.0,0.8990798880304566,0.8990798880304566
377,60.03444,8.620692,41.361112598,2.141726391,1.581169,2018-11-08 06:51:06,mon_0002_peu_2,1.0,0.9346616044621298,0.9346616044621298
378,61.223396,8.514198,41.36110657,2.141734196,1.355102,2018-11-08 06:51:07,mon_0002_peu_2,1.0,1.1417624074591124,1.1417624074591124
379,62.674538,8.345089,41.361097652,2.141740977,1.172972,2018-11-08 06:51:08,mon_0002_peu_2,1.0,1.4156890958680393,1.4156890958680393
380,89.21654,8.486403,41.36108821,2.141752356,1.255827,2018-11-08 06:51:09,mon_0002_peu_2,1.0,1.5717590408895785,1.5717590408895785
381,90.645744,7.591019,41.361077767,2.141765048,1.318294,2018-11-08 06:51:10,mon_0002_peu_2,1.0,1.4941336683348836,1.4941336683348836
382,77.812256,7.594735,41.361067874,2.141777163,1.346583,2018-11-08 06:51:11,mon_0002_peu_2,1.0,2.6285749509457164,2.6285749509457164
383,138.07344,7.418819,41.361044997,2.141785097,1.380644,2018-11-08 06:51:12,mon_0002_peu_2,1.0,2.093620026217593,2.093620026217593
384,80.11445,7.197824,41.361029069,2.141798474,1.420118,2018-11-08 06:51:13,mon_0002_peu_2,1.0,1.6498130567530251,1.6498130567530251
385,81.79414,7.272567,41.361017458,2.141810781,1.208748,2018-11-08 06:51:14,mon_0002_peu_2,1.0,2.2171442805226396,2.2171442805226396
386,153.46765,7.182738,41.360997971,2.141816407,1.103565,2018-11-08 06:51:15,mon_0002_peu_2,1.0,2.223107039824704,2.223107039824704
387,145.57266,7.177599,41.360978863,2.141824244,1.24478,2018-11-08 06:51:16,mon_0002_peu_2,1.0,2.412119821154989,2.412119821154989
388,145.54153,7.066337,41.360958114,2.141832676,1.326261,2018-11-08 06:51:17,mon_0002_peu_2,1.0,2.443860675259102,2.443860675259102
389,89.52265,6.524381,41.360939023,2.141847184,1.404161,2018-11-08 06:51:18,mon_0002_peu_2,1.0,2.040654078704446,2.040654078704446
390,75.890434,6.121659,41.360924189,2.14186158,1.438989,2018-11-08 06:51:19,mon_0002_peu_2,1.0,1.6769385782820285,1.6769385782820285
391,73.78046,5.838051,41.360912781,2.141874722,1.452567,2018-11-08 06:51:20,mon_0002_peu_2,1.0,1.5643039529901888,1.5643039529901888
392,76.14267,5.634991,41.360902154,2.141887004,1.248633,2018-11-08 06:51:21,mon_0002_peu_2,1.0,1.6343756505911564,1.6343756505911564
393,115.933975,5.717124,41.360890088,2.141898187,1.100648,2018-11-08 06:51:22,mon_0002_peu_2,1.0,1.161922883098721,1.161922883098721
394,76.682495,5.793196,41.36088526,2.141910534,1.205828,2018-11-08 06:51:23,mon_0002_peu_2,1.0,1.2673705557472421,1.2673705557472421
395,84.60966,5.886731,41.360879084,2.141923297,1.26475,2018-11-08 06:51:24,mon_0002_peu_2,1.0,1.4848010326966778,1.4848010326966778
396,101.47267,5.976851,41.360869697,2.14193595,1.300215,2018-11-08 06:51:25,mon_0002_peu_2,1.0,1.983744973422386,1.983744973422386
397,117.166275,5.740119,41.360853747,2.141946598,1.336216,2018-11-08 06:51:26,mon_0002_peu_2,1.0,1.506763478471458,1.506763478471458
398,83.56613,5.69205,41.360844948,2.141960328,1.370068,2018-11-08 06:51:27,mon_0002_peu_2,1.0,1.4597023993805502,1.4597023993805502
399,81.62123,5.654277,41.360836731,2.141973968,1.381803,2018-11-08 06:51:28,mon_0002_peu_2,1.0,1.4522940432157847,1.4522940432157847
400,78.6261,5.646531,41.360828732,2.141987724,1.393579,2018-11-08 06:51:29,mon_0002_peu_2,1.0,1.3631655025432161,1.3631655025432161
401,79.49625,6.854189,41.360824097,2.142002845,1.407407,2018-11-08 06:51:30,mon_0002_peu_2,1.0,1.1434648041656514,1.1434648041656514
402,80.43376,7.121404,41.360820923,2.142015877,1.196961,2018-11-08 06:51:31,mon_0002_peu_2,1.0,1.0630169512147334,1.0630169512147334
403,89.61949,7.400388,41.360816694,2.1420273,1.043102,2018-11-08 06:51:32,mon_0002_peu_2,1.0,1.1348317188008996,1.1348317188008996
404,86.53197,7.762749,41.360813724,2.142040309,1.158002,2018-11-08 06:51:33,mon_0002_peu_2,1.0,1.2506821186525283,1.2506821186525283
405,88.0387,8.131723,41.3608106,2.142054705,1.237187,2018-11-08 06:51:34,mon_0002_peu_2,1.0,1.2802046540823513,1.2802046540823513
406,84.70969,8.497901,41.360808029,2.142069657,1.284729,2018-11-08 06:51:35,mon_0002_peu_2,1.0,1.3216155164221,1.3216155164221
407,88.00005,8.916485,41.360805245,2.142085052,1.32129,2018-11-08 06:51:36,mon_0002_peu_2,1.0,1.3547809117098986,1.3547809117098986
408,85.91057,9.331886,41.360802868,2.142100973,1.345534,2018-11-08 06:51:37,mon_0002_peu_2,1.0,1.4135157952334545,1.4135157952334545
409,85.264084,9.745039,41.360800715,2.142117665,1.361941,2018-11-08 06:51:38,mon_0002_peu_2,1.0,1.5455091281208646,1.5455091281208646
410,101.86526,10.132211,41.360795233,2.142134682,1.380505,2018-11-08 06:51:39,mon_0002_peu_2,1.0,1.4344242335789075,1.4344242335789075
411,102.59371,10.395182,41.360789066,2.142149778,1.186521,2018-11-08 06:51:40,mon_0002_peu_2,1.0,1.3157956113381002,1.3157956113381002
412,104.62246,10.613846,41.36078277,2.142163127,1.048371,2018-11-08 06:51:41,mon_0002_peu_2,1.0,1.4816098124729309,1.4816098124729309
413,100.46674,10.645951,41.360775905,2.142178342,1.169449,2018-11-08 06:51:42,mon_0002_peu_2,1.0,1.7334312081048362,1.7334312081048362
414,103.093025,10.36945,41.360766379,2.142194783,1.256675,2018-11-08 06:51:43,mon_0002_peu_2,1.0,1.7844441143055154,1.7844441143055154
415,99.41946,10.155491,41.360757055,2.142212185,1.319809,2018-11-08 06:51:44,mon_0002_peu_2,1.0,1.8712521998976317,1.8712521998976317
416,91.63498,9.39747,41.360745616,2.14222863,1.358469,2018-11-08 06:51:45,mon_0002_peu_2,1.0,1.9399245953896587,1.9399245953896587
417,104.39982,8.843558,41.360732237,2.142243548,1.379511,2018-11-08 06:51:46,mon_0002_peu_2,1.0,1.9256614323664976,1.9256614323664976
418,112.00255,8.567835,41.360719449,2.142259107,1.397419,2018-11-08 06:51:47,mon_0002_peu_2,1.0,1.9000131404240888,1.9000131404240888
419,111.57999,8.450897,41.3607084,2.142276473,1.415277,2018-11-08 06:51:48,mon_0002_peu_2,1.0,1.8944432896273524,1.8944432896273524
420,117.425354,8.345991,41.360697101,2.142293462,1.430961,2018-11-08 06:51:49,mon_0002_peu_2,1.0,1.7195149679097352,1.7195149679097352
421,118.2838,7.17735,41.360686227,2.142308111,1.228301,2018-11-08 06:51:50,mon_0002_peu_2,1.0,1.4913781263189272,1.4913781263189272
422,118.888,7.154899,41.360676835,2.142320868,1.100729,2018-11-08 06:51:51,mon_0002_peu_2,1.0,1.490650032498841,1.490650032498841
423,131.79808,7.18563,41.360666605,2.142332411,1.222914,2018-11-08 06:51:52,mon_0002_peu_2,1.0,1.3290916464833744,1.3290916464833744
424,132.04828,7.169041,41.360657676,2.142342998,1.079394,2018-11-08 06:51:53,mon_0002_peu_2,1.0,1.2108192428336932,1.2108192428336932
425,106.318115,7.304863,41.36065292,2.142356049,1.072886,2018-11-08 06:51:54,mon_0002_peu_2,1.0,1.4550066224558134,1.4550066224558134
426,99.67297,7.331412,41.36064834,2.14237238,1.303235,2018-11-08 06:51:55,mon_0002_peu_2,1.0,1.4891429754522394,1.4891429754522394
427,100.20682,7.179743,41.360642693,2.142388559,1.161918,2018-11-08 06:51:56,mon_0002_peu_2,1.0,1.520013706184144,1.520013706184144
428,116.6861,7.057215,41.360634719,2.142403352,1.04509,2018-11-08 06:51:57,mon_0002_peu_2,1.0,1.7404122851262533,1.7404122851262533
429,110.380196,6.627394,41.360626012,2.142420681,1.182842,2018-11-08 06:51:58,mon_0002_peu_2,1.0,1.7130719042042677,1.7130719042042677
430,110.721245,6.310059,41.36061746,2.142437754,1.276651,2018-11-08 06:51:59,mon_0002_peu_2,1.0,1.787675420310473,1.787675420310473
431,130.78458,5.976565,41.360606018,2.142452801,1.352957,2018-11-08 06:52:00,mon_0002_peu_2,1.0,1.8525985207939741,1.8525985207939741
432,132.36324,5.865304,41.360594643,2.14246902,1.419348,2018-11-08 06:52:01,mon_0002_peu_2,1.0,1.6856539690652985,1.6856539690652985
433,132.48465,5.771904,41.360584681,2.142484244,1.242342,2018-11-08 06:52:02,mon_0002_peu_2,1.0,1.5208650807239013,1.5208650807239013
434,108.87032,5.70302,41.36057882,2.142500709,1.107307,2018-11-08 06:52:03,mon_0002_peu_2,1.0,1.6608989957636535,1.6608989957636535
435,124.83771,5.676579,41.360570224,2.142516984,1.232564,2018-11-08 06:52:04,mon_0002_peu_2,1.0,1.7603119340632014,1.7603119340632014
436,108.24984,5.533442,41.360563661,2.142536178,1.327942,2018-11-08 06:52:05,mon_0002_peu_2,1.0,1.718450467658814,1.718450467658814
437,103.39642,5.419165,41.360558092,2.142555385,1.390716,2018-11-08 06:52:06,mon_0002_peu_2,1.0,1.6091465878816098,1.6091465878816098
438,96.72065,5.326884,41.360553754,2.142573779,1.417045,2018-11-08 06:52:07,mon_0002_peu_2,1.0,1.607411718944052,1.607411718944052
439,101.279205,5.225216,41.360548246,2.142591586,1.427473,2018-11-08 06:52:08,mon_0002_peu_2,1.0,1.4863018635291938,1.4863018635291938
440,97.83059,5.145961,41.360543559,2.142608264,1.430941,2018-11-08 06:52:09,mon_0002_peu_2,1.0,1.35909060737738,1.35909060737738
441,95.86456,5.08465,41.36053951,2.142623629,1.426963,2018-11-08 06:52:10,mon_0002_peu_2,1.0,1.3173877431617151,1.3173877431617151
442,103.03598,5.04057,41.360533976,2.142637586,1.414163,2018-11-08 06:52:11,mon_0002_peu_2,1.0,1.300872129343151,1.300872129343151
443,110.338936,5.002334,41.360527166,2.14265026,1.400464,2018-11-08 06:52:12,mon_0002_peu_2,1.0,1.098045984309698,1.098045984309698
444,110.626564,5.144525,41.360522004,2.142661476,1.185914,2018-11-08 06:52:13,mon_0002_peu_2,1.0,0.9572290250185246,0.9572290250185246
445,122.5591,5.258228,41.360516132,2.142669863,1.02747,2018-11-08 06:52:14,mon_0002_peu_2,1.0,1.0537391323865983,1.0537391323865983
446,126.14552,5.456085,41.36050973,2.142679172,1.135639,2018-11-08 06:52:15,mon_0002_peu_2,1.0,1.1772392724428105,1.1772392724428105
447,134.36221,5.639738,41.360501677,2.142688329,1.22711,2018-11-08 06:52:16,mon_0002_peu_2,1.0,1.2058730622532792,1.2058730622532792
448,139.77425,5.70124,41.360492786,2.142696602,1.281267,2018-11-08 06:52:17,mon_0002_peu_2,1.0,1.3645115300803032,1.3645115300803032
449,140.57559,5.857229,41.360483253,2.142706897,1.335107,2018-11-08 06:52:18,mon_0002_peu_2,1.0,1.3972388254744583,1.3972388254744583
450,146.8326,5.857294,41.360473013,2.1427166,1.373989,2018-11-08 06:52:19,mon_0002_peu_2,1.0,1.3762098415004376,1.3762098415004376
451,163.0535,5.848398,41.360461658,2.14272316,1.38398,2018-11-08 06:52:20,mon_0002_peu_2,1.0,1.1727195716855379,1.1727195716855379
452,162.80862,5.856454,41.360452168,2.14272929,1.177529,2018-11-08 06:52:21,mon_0002_peu_2,1.0,0.90596992015316,0.90596992015316
453,178.8052,5.317101,41.36044414,2.142731143,1.027956,2018-11-08 06:52:22,mon_0002_peu_2,1.0,0.9474432345276077,0.9474432345276077
454,206.79062,5.275294,41.360436384,2.142726443,1.131161,2018-11-08 06:52:23,mon_0002_peu_2,1.0,1.0459905538870322,1.0459905538870322
455,191.69687,5.304468,41.360427078,2.142724613,1.217238,2018-11-08 06:52:24,mon_0002_peu_2,1.0,1.1207929235538756,1.1207929235538756
456,196.88248,5.390912,41.360417372,2.142720991,1.277761,2018-11-08 06:52:25,mon_0002_peu_2,1.0,1.1975620498129624,1.1975620498129624
457,215.44345,5.94734,41.360408622,2.142712625,1.314847,2018-11-08 06:52:26,mon_0002_peu_2,1.0,1.2369129043233902,1.2369129043233902
458,219.62321,6.029234,41.360400146,2.142703027,1.341681,2018-11-08 06:52:27,mon_0002_peu_2,1.0,1.2314994464950042,1.2314994464950042
459,210.31555,6.234509,41.360390697,2.14269533,1.355053,2018-11-08 06:52:28,mon_0002_peu_2,1.0,1.2139520668003156,1.2139520668003156
460,212.179,6.463108,41.360381702,2.142687087,1.361218,2018-11-08 06:52:29,mon_0002_peu_2,1.0,1.2371037690148439,1.2371037690148439
461,217.2383,6.625294,41.360373419,2.142677191,1.446783,2018-11-08 06:52:30,mon_0002_peu_2,1.0,1.3386227376892932,1.3386227376892932
462,255.11801,6.520115,41.360371842,2.14266129,1.491671,2018-11-08 06:52:31,mon_0002_peu_2,1.0,1.042461218894473,1.042461218894473
463,254.97395,6.459364,41.36037133,2.142648818,1.22298,2018-11-08 06:52:32,mon_0002_peu_2,1.0,0.991625601356641,0.991625601356641
464,285.40674,6.144369,41.360376517,2.142639153,1.034708,2018-11-08 06:52:33,mon_0002_peu_2,1.0,1.082552255465788,1.082552255465788
465,294.34644,5.883271,41.360382868,2.142629322,1.115186,2018-11-08 06:52:34,mon_0002_peu_2,1.0,1.1943285845617995,1.1943285845617995
466,298.8739,5.673613,41.360389808,2.1426184,1.210835,2018-11-08 06:52:35,mon_0002_peu_2,1.0,1.0474093874876955,1.0474093874876955
467,298.83282,5.320341,41.360396562,2.142609652,1.064835,2018-11-08 06:52:36,mon_0002_peu_2,1.0,0.8984718455786992,0.8984718455786992
468,293.3241,5.101474,41.360401624,2.142601261,0.923608,2018-11-08 06:52:37,mon_0002_peu_2,1.0,1.0018164632817093,1.0018164632817093
469,272.752,5.184999,41.360402794,2.142589359,1.057551,2018-11-08 06:52:38,mon_0002_peu_2,1.0,0.9109574131015962,0.9109574131015962
470,272.66663,5.300234,41.360402904,2.142578445,0.961895,2018-11-08 06:52:39,mon_0002_peu_2,1.0,0.8216652515845083,0.8216652515845083
471,250.86707,5.515135,41.360400156,2.142569306,0.875561,2018-11-08 06:52:40,mon_0002_peu_2,1.0,1.2704251539862346,1.2704251539862346
472,123.165665,5.260648,41.360393854,2.142582003,1.304437,2018-11-08 06:52:41,mon_0002_peu_2,1.0,1.6311159426368251,1.6311159426368251
473,106.60789,6.002218,41.360389568,2.142600694,1.624761,2018-11-08 06:52:42,mon_0002_peu_2,1.0,1.3665613971778823,1.3665613971778823
474,106.62806,5.896499,41.360386091,2.142616399,1.36263,2018-11-08 06:52:43,mon_0002_peu_2,1.0,1.1219671486161658,1.1219671486161658
475,128.21912,5.935171,41.360379809,2.142626919,1.158222,2018-11-08 06:52:44,mon_0002_peu_2,1.0,1.1897084261003823,1.1897084261003823
476,185.83682,6.180289,41.360369181,2.142625276,1.232649,2018-11-08 06:52:45,mon_0002_peu_2,1.0,1.2768384530819819,1.2768384530819819
477,255.6349,5.354452,41.360366348,2.14261045,1.298516,2018-11-08 06:52:46,mon_0002_peu_2,1.0,1.3268481882500198,1.3268481882500198
478,270.73242,5.508835,41.360366963,2.142594573,1.353478,2018-11-08 06:52:47,mon_0002_peu_2,1.0,1.2930447327563803,1.2930447327563803
479,275.9194,5.681454,41.360369044,2.14257933,1.349084,2018-11-08 06:52:48,mon_0002_peu_2,1.0,1.0391132606685736,1.0391132606685736
480,275.98584,5.842402,41.360371372,2.142567272,1.11121,2018-11-08 06:52:49,mon_0002_peu_2,1.0,0.8775115835463185,0.8775115835463185
481,274.307,7.054803,41.360373494,2.142557145,0.956962,2018-11-08 06:52:50,mon_0002_peu_2,1.0,0.9776576247651763,0.9776576247651763
482,285.66595,7.279128,41.360377609,2.142546793,1.042303,2018-11-08 06:52:51,mon_0002_peu_2,1.0,1.1008461208020472,1.1008461208020472
483,291.30273,7.53828,41.360382897,2.142535642,1.122025,2018-11-08 06:52:52,mon_0002_peu_2,1.0,1.1890925933175365,1.1890925933175365
484,295.46796,7.876346,41.360388981,2.142523925,1.188091,2018-11-08 06:52:53,mon_0002_peu_2,1.0,1.0653927168564363,1.0653927168564363
485,295.76514,8.190886,41.360394905,2.142513892,1.026472,2018-11-08 06:52:54,mon_0002_peu_2,1.0,1.0357756373081675,1.0357756373081675
486,299.5135,8.426905,41.360401362,2.142504947,0.922168,2018-11-08 06:52:55,mon_0002_peu_2,1.0,1.243449396573608,1.243449396573608
487,302.12756,8.503233,41.360409644,2.142494936,1.05455,2018-11-08 06:52:56,mon_0002_peu_2,1.0,1.4977642074008797,1.4977642074008797
488,304.75116,8.20433,41.360420536,2.142484378,1.144151,2018-11-08 06:52:57,mon_0002_peu_2,1.0,1.5302104846515143,1.5302104846515143
489,303.97833,7.982002,41.360431535,2.142473359,1.204274,2018-11-08 06:52:58,mon_0002_peu_2,1.0,1.581181010691498,1.581181010691498
490,319.28198,7.7074,41.360444202,2.14246475,1.255246,2018-11-08 06:52:59,mon_0002_peu_2,1.0,1.4995999755439173,1.4995999755439173
491,20.8228,7.407853,41.360457029,2.142470299,1.305419,2018-11-08 06:53:00,mon_0002_peu_2,1.0,1.462538337432398,1.462538337432398
492,61.450493,7.053845,41.360464004,2.142485156,1.429862,2018-11-08 06:53:01,mon_0002_peu_2,1.0,1.4879854874839216,1.4879854874839216
493,119.329956,6.69243,41.360458235,2.142501243,1.569093,2018-11-08 06:53:02,mon_0002_peu_2,1.0,1.5220720678685211,1.5220720678685211
494,120.31771,6.456234,41.360451742,2.142517298,1.606506,2018-11-08 06:53:03,mon_0002_peu_2,1.0,1.4788749741693292,1.4788749741693292
495,120.204895,6.314937,41.36044551,2.142532952,1.591894,2018-11-08 06:53:04,mon_0002_peu_2,1.0,1.194237300452472,1.194237300452472
496,120.23912,5.25,41.36044062,2.142545692,1.339513,2018-11-08 06:53:05,mon_0002_peu_2,1.0,0.8567514435430005,0.8567514435430005
497,161.33224,5.242026,41.360433175,2.142548336,1.100694,2018-11-08 06:53:06,mon_0002_peu_2,1.0,1.0436413768966102,1.0436413768966102
498,210.34985,5.305115,41.360426326,2.142539786,1.15453,2018-11-08 06:53:07,mon_0002_peu_2,1.0,1.1541660919026746,1.1541660919026746
499,212.54073,5.419365,41.360418974,2.142530024,1.285448,2018-11-08 06:53:08,mon_0002_peu_2,1.0,1.0760256727411723,1.0760256727411723
500,193.60098,5.583957,41.360410003,2.14252519,1.339216,2018-11-08 06:53:09,mon_0002_peu_2,1.0,1.0012567276038828,1.0012567276038828
501,197.02328,5.799527,41.360401905,2.142519944,1.311049,2018-11-08 06:53:10,mon_0002_peu_2,1.0,0.6705001484684581,0.6705001484684581
502,197.44217,5.978537,41.360397073,2.142515138,1.086845,2018-11-08 06:53:11,mon_0002_peu_2,1.0,0.25857306529385254,0.25857306529385254
503,191.34525,6.029802,41.360396843,2.142512055,0.815382,2018-11-08 06:53:12,mon_0002_peu_2,1.0,0.32205841679954894,0.32205841679954894
504,191.91977,6.076345,41.360399085,2.142509612,0.620201,2018-11-08 06:53:13,mon_0002_peu_2,1.0,0.27596608449026766,0.27596608449026766
505,186.20853,6.250504,41.360401413,2.142508466,0.391856,2018-11-08 06:53:14,mon_0002_peu_2,1.0,0.38239692614078213,0.38239692614078213
506,186.5785,6.421427,41.360404791,2.142507607,0.230357,2018-11-08 06:53:15,mon_0002_peu_2,1.0,0.4085517444673042,0.4085517444673042
507,184.15843,6.589286,41.360408427,2.142506903,0.206682,2018-11-08 06:53:16,mon_0002_peu_2,1.0,0.6205908375215292,0.6205908375215292
508,184.60709,6.570093,41.360413964,2.14250597,0.174172,2018-11-08 06:53:17,mon_0002_peu_2,1.0,1.0954019004608677,1.0954019004608677
509,186.2,6.14122,41.360423744,2.142504395,0.036584,2018-11-08 06:53:18,mon_0002_peu_2,,,
